pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,label
84.57175575702469,1.4094948380636074,-0.04163380728784044,-0.04940831939047368,-0.08177475824558407,0.04522477506136346,-0.06986158111586269,-0.026431830688600753,0.0352550222250385,-0.007425077823091073,-0.0008739657793298542,0.005072092155444922,0.017623474375329844,0.009723676139020403,-0.020609850262021102,0.0
272.1561079344411,0.3713975027017742,0.07802409972964189,-0.032087927011076836,0.01704391721119274,-0.01057308848070132,-0.004694650194599419,0.04596700245147178,0.02128692250445386,-0.016074767645106625,-0.017343562178424452,-0.010011254011654338,0.00466324742496746,-0.001849653201595026,0.002986970693382155,0.0
262.5102189455712,0.4594356326896453,0.11830195145645338,-0.0050241230209323315,0.004857327388826716,-0.0007385282677832425,-0.003813338244855417,0.045830448112942346,0.018655506277484944,-0.0075827125252271345,0.0027900114078069616,-0.010805470571282805,0.00018899478436857996,-0.0003034645045874292,-0.005093183025785554,0.0
355.8666844249813,2.161042175521585,0.07167561065246673,-0.058451082454284285,0.02033450067954873,-0.01905392694016519,-0.008693201988921874,0.08291919641932137,0.03999804452990807,-0.01851286300827606,-0.0020080677042064324,0.010201382402161055,0.004074370820090614,0.005726172448213231,-0.01656895919888891,0.0
297.237292812215,1.3488226523075868,0.11935182652783624,-0.01820480725300294,0.005782669458254255,-0.010161589561925276,-0.004073465477643146,0.08549172916410719,0.03648774434207531,-0.015905205553316044,-0.011189982579728254,-0.003937031494358951,0.0010664315596080863,0.0020553416380635356,-0.009874659042825116,0.0
395.45364425238114,1.0240603874096037,0.1038761311408763,-0.02043195609628164,-0.0031301434596444845,-0.01580562598417975,-0.012051848545161652,0.09321678183288738,0.04988995777470393,-0.03086429112805677,-0.026712322283574234,-0.00605540930857041,-0.004760540689222122,-0.0006481149674867979,-8.547784287570195e-05,0.0
304.73260592030806,-0.07027883383797794,0.08386514661750202,-0.01613162180190367,0.005996695154070231,-0.01441363595482377,-0.004059848235150854,0.03559258916413945,0.02066689892672335,-0.013695694162467981,-0.00855984619954961,-0.002792159372212418,0.005852918634279365,0.003508625888332092,-0.0021366813181966583,0.0
169.24481554527236,0.7272072362668323,0.026752956224686597,-0.04433713505270844,0.006550334100912266,-0.03143381591736183,-0.0008279894123300136,0.07970229358591742,0.038833247027385914,-0.02551191943207833,-0.033164812041638965,0.001664060648720756,-0.002341588409467385,-0.0013367703736385222,0.006216360730906485,0.0
323.5279016663151,0.9937034234198595,0.047296860300564916,-0.059461319970769234,0.02742489617515626,-0.0002624100336897076,-0.010481678417385702,0.03865990008465845,-0.0018206940409454101,0.0011557069688630647,0.0067189032949717805,-0.004615433234227732,-0.007890975328605705,-0.010047319152254831,-0.0033989619848431513,0.0
-7.69701916033465,1.3530731941969028,-0.05503242153181151,-0.06341584717159282,-0.06873643633052391,0.039054142966594214,-0.06575126373337997,-0.05326387707283543,0.07007846726684723,-0.024153980810031804,0.002250465468939629,-0.01873180677987714,0.015556618984561427,0.011820189296893505,-0.016190030061479396,0.0
186.51985292982684,0.5823049294053783,-0.1601809431972495,-0.05686768248929007,-0.11608199932051878,-0.13506486824479344,0.05415084803283134,-0.014740649732702872,0.06496804839190566,0.24583865762398766,-0.07797583348658974,-0.006374394345221221,0.009233977775576975,0.0117979604596131,0.008549291725188209,0.0
-93.80155593581313,0.23638136116483904,-0.015399064565914701,0.009401561463894342,-0.058581561246901906,-0.05764043271895592,0.020178625222519,-0.024086442052640836,-0.020780892205117318,-0.02011155680562027,-0.014346620468887582,0.006482156111723616,0.022641699299992664,-0.05926518233526533,-0.027020058612087363,0.0
68.29010221479429,-0.2811633244572531,-0.025170372050434965,-0.03707145571215461,0.0004755002129837659,-0.039616035872238976,0.007232510236828049,0.003217023565144391,0.003601337887309555,-0.004164732248474969,0.03287007060636318,0.05200232894956108,0.019691590217951617,0.033642506080940944,-0.03915240475545062,0.0
234.88537633883794,-0.052986287888446074,0.06602392537985953,-0.01748925138022553,0.005376261494131927,-0.0207766353057034,0.003460359398414124,-0.006887580054705923,0.005305685229295519,-0.0003382357379536596,0.011297857988975556,0.035058031422733824,0.008746849705793503,0.015580349569559766,-0.019344739180100694,0.0
-14.76262472326532,0.5348400729153773,-0.014699969785129538,-0.06917684755537376,0.018046583124252162,0.011593187455903693,-0.016846186950806533,-0.008824007297419155,-0.006877200455980808,-0.004438006521660133,-0.009115013610466774,-0.011284838336502975,0.0049899290297493555,0.0052512770393522605,-0.013274127178983759,0.0
118.4807911166129,-0.0952479444984399,0.019819868042611325,-0.04911720548180168,0.02911225982665165,-0.021011757869016084,0.0029190244053920204,0.034769754223654074,0.005558166599131635,-0.010713151566203276,-0.012728737425071687,-0.006850001762285312,0.009794779507493074,-0.0006956784621880377,0.0051462439052235185,0.0
123.76863153184216,-0.7068190270059393,0.10400808014023595,0.007758093107316464,0.0014980323617764361,-0.012970628989611568,0.009186647594620656,-0.0029545144667223583,0.009578255230324028,-0.013711339959173476,-0.020817336931328135,0.01440617806216892,0.005998033834926999,0.004439976100737602,0.0012945671876389514,0.0
-91.22220619507698,-0.5433548357663036,0.09803782412221351,0.015226036279206047,-0.0007592921829667847,-0.010139435234682298,0.018994230140399047,-0.01426290881002652,0.0010706953065721654,-0.002251256175466127,-0.0034987923963489946,0.02516211856651795,0.005442696615728972,0.010072241101318961,-0.007797596600601826,0.0
191.4960800404253,-0.5341914121450999,-0.039339469296561215,-0.05887145651557563,0.01587008884245005,-0.041623935901718874,-0.0030240889431785048,0.04787995083862839,0.020652628201908666,-0.027661483206265325,-0.008522264305677709,0.001985724252659653,0.011090422650693902,0.005325294076228276,0.002126733104837978,0.0
145.19715664941106,-1.1174093288463722,0.03073001137998884,0.001031800788546715,-0.01950810504339825,-0.022196448129371292,-0.0025192329931473054,0.021656245729668816,0.02076294543939081,-0.01790660325332874,-0.007457356131038431,-0.004254147362471464,-0.0028741611269541114,0.0004231951777288615,0.006833943257107226,0.0
127.33266890690847,-1.225159674158049,-0.022626066947358917,-0.01793421821381883,-0.025962568900616857,-0.045803432717567254,-0.0031529622624657965,0.06781453708500536,0.04824022270847954,-0.043490080601473406,-0.03742253805920624,-0.0027918500277758717,-0.0015060193226661515,0.002237552980623507,0.012238365798308412,0.0
62.6410735767599,-1.0868941946840027,0.03979241333129719,-0.0024818568707802384,-0.009639347479415318,-0.024337543052192052,0.004523800353433635,0.02918428084227661,0.023009982282832325,-0.023255017620927545,-0.02199271874094377,-0.0038524222114680266,0.0013811285777885198,-2.7373985243790514e-05,0.010079643993584162,0.0
59.50624847857033,-1.2355907058643023,0.025012573560889425,-0.0007165987706460262,-0.01860582481449339,-0.01651089123067583,-0.0006976074867251371,0.01679108908404666,0.014095309819871399,-0.01620536903951429,-0.013027586954932264,-0.005263671655753938,-0.003156433744808948,0.0016225041211894158,0.003382366541417167,0.0
54.85882824688253,0.13525936389704837,-0.015685979620871152,0.07215513924580326,0.013786144974852673,0.006654108068010617,0.00016576130736911353,0.009099845748099246,0.007859402601882772,0.014431342220989577,0.026767134945766474,-0.011471257127185453,-0.013924950291940933,-0.006003486390792729,-0.00451551158045153,0.0
119.80065980632075,-0.8827256434182608,0.04329098349630047,0.02012617978259234,-0.016431187267575406,0.0007935312537446816,0.015585546700256867,-0.006332246529786723,0.0022106738301255137,0.011588653170337138,0.02923027147902272,-0.02003360688003475,-0.01647794664952167,-0.006537456929838141,0.0005748215924652743,0.0
152.8274431810737,-0.8352547559169163,0.007637495526368551,0.004463384467199568,-0.0008531544460576029,-0.0009609476630142539,-0.011233144666434365,-0.0013346102984904803,-0.004339045253095025,0.002838640579838445,0.013659242784006365,-0.008467642455625063,-0.013093762175329267,-0.00903292944960226,0.0032329953626649985,0.0
123.2425431785427,-0.5360726095059555,0.0059319412520636395,-0.0005965948492061255,-0.005880713759563974,0.014648182558500228,-0.02140431153769777,-0.0006593235771452986,-0.008898935052004278,0.0040409911251864244,-0.001709776111945482,-6.246795257000811e-05,-0.005163500427534837,-0.003924739660455152,0.00208619970858125,0.0
87.4978996128517,-0.7490598608728029,0.02262777196284811,-0.013483070717557834,-0.005296587752119807,-0.02080494838706034,0.0025766395990427446,0.0243939598996791,0.011691840294835826,-0.011434766191625647,0.005402628978715906,-0.0008328347989200889,0.0022120111859418277,0.003833384905241698,-0.0012179006036943535,0.0
34.520619970816774,-0.7193929657165686,0.018815181679785086,0.016845337836025705,0.0007940714742078232,0.010111904468360399,-0.013364096777462108,-0.008176575833426878,-0.0035757229249982862,0.004764140763438662,-0.0009606571949285469,-0.0074915036030503215,-0.004974552369125935,-0.0006871845685912694,-0.0028422355716609823,0.0
41.0216867989416,-1.1645217023461016,0.034684116639601276,0.002394260071840984,-0.013504431655805678,-0.017674361543044144,0.004033642920820097,0.013319233664754893,0.0111494091992633,-0.011141487995576009,0.0009620635747545577,-0.00570238957260977,-0.0003787216868437648,-0.0005061122390283478,0.005746718086801428,0.0
-15.386923012091103,-0.23184642341723172,0.008555398396476047,0.0546599951973394,0.007538129598641822,0.011296366507104716,-0.01500483161545621,-0.008920064174728636,0.013088921246189678,0.00288790620295977,0.001096584949657408,-0.007943974068610289,-0.00018434686628191559,0.0014266265025644268,-0.005690390373161379,0.0
-61.42691022658161,-0.7636515552831097,0.01928305034197257,0.029413417582015492,0.0058494769216544725,0.007639199983838899,-0.005696616105967963,-0.007074884483351621,-0.0018519633305286009,0.00389467302493696,-0.0035296388266074655,-0.006205865630854831,-0.0014116793531156386,0.0009329930535520256,-0.0025476616924640905,0.0
-15.183339518606894,-0.7630396595971116,0.021592947608623434,0.0024743637844289227,-0.00506908366851603,0.006435066115112474,-0.00716948207817495,-0.001353318525535487,-0.007826412304293363,0.005230335583734175,0.005102499359950515,-0.0047284983088044345,-0.004949949058410953,-0.003180272547348429,0.0015910742776296704,0.0
448.1304776226304,-1.7015544144312622,0.07260311551674226,0.009593170918981868,-0.01781280924196563,-0.016348885112152222,-0.010207421005310299,-0.019455828141440132,0.012857055655515669,-0.019471355236057124,-0.017134909704691805,0.0026840236673373627,-0.0009643176239624601,-0.00211338971432617,0.009897095732705872,0.0
82.73973011156106,-1.2493558798721824,0.05161572690985846,0.004760232912601666,-0.008042688514748226,-0.015071832856599056,0.005354902003268183,-0.0020038348871214305,0.005038487315467631,-0.0063419938428664205,0.003061334760475443,-0.0027632995746535017,0.0035716538661622202,0.002471240152253165,0.0019142934807898182,0.0
-6.851477609983975,-0.8217381987627616,0.029436234966235604,0.01493327524104051,0.0016597237457500462,0.007618307200698997,-0.00717961184372532,-0.003962883835991277,-0.008894502515721863,0.0060959192514854635,0.0014665919620671232,-0.006837453902145643,-0.0027979777452757,-0.0028171368790188864,-0.00048336393681121747,0.0
38.92149157983147,0.07327511778902338,-0.058897147607762684,0.004985164675924675,0.002759551629369923,0.017166408544914982,-0.03401965683618073,-0.010955853665340498,0.011516099327214773,0.001669161333930215,-0.0016124243493320215,-0.004833958995794201,-0.010485193023965752,0.001531494574771964,-0.007456211144606828,0.0
-43.935062735895954,-0.5568578709038386,0.02461171891025669,0.04248395812622516,0.007903996251064976,0.004617171355202465,-0.006978497963159702,-0.013391490435224656,0.008998900830394233,0.0010463438023980375,-0.0012136586238276337,-0.006661991811950122,0.00178802597720772,-0.0003084993680307823,-0.00114365990499546,0.0
-32.16971293436017,-0.4920707745172951,0.017253568441249777,0.01782016506818743,0.008656115785737073,0.007040262262215833,-0.007650319796314386,-0.007947206390481925,0.0003095350034022233,0.005239451778945603,0.0020137820786525883,-0.008708671236379178,-0.0038451723675563846,-0.0005709906241439355,-0.00306327356375669,0.0
21.05370784679485,-0.2584158192218864,0.01978047447152458,0.044499227567789144,0.01602855723515407,0.011874530801447652,-0.015082889856725259,-0.012689183663359554,0.010794952663036981,0.003918972385879829,-0.00018441293236019684,-0.008405702415446206,-0.00028237217089676774,0.00017876972655633914,-0.002735894836242691,0.0
-2.0157564751136205,-0.31903373912429484,0.05029889086507716,0.037709791522475826,-0.0034347189957668932,0.0014412415809195302,0.0005756444606378496,-0.024056411340507778,0.006750279935184422,-0.00515326955637111,-0.0026524539895299323,-0.008427140519285108,0.005766693081402749,-0.0015874979825003593,0.0001978665946008175,0.0
-73.25561009652185,-0.12441368896509461,0.09153107557864001,0.032742322298305385,-0.004493480023158048,0.006254505903447118,0.0055988000601217575,-0.031129356857289375,0.008720749588011832,-0.006515431488778849,-0.0065701205013714336,-0.007288595264436752,0.007188720754029264,0.0032433575667896357,0.002523397049666934,0.0
62.61470453224872,-0.257508219773123,-0.015893429881807423,0.07899402776227013,0.02977499045708139,0.007448797667272536,-0.02498701892105453,-0.004995899716807593,0.011316895062621016,0.008652934597683005,-0.0010004158109903915,-0.0036309290087280306,-0.0016536169944697467,-0.0008144799491908542,-0.0038244781657702366,0.0
-121.34915922607362,-0.09493800410502443,0.10712598455070227,0.024415571406445492,-0.0072031264564232315,0.01142547538041936,0.014011289264659995,-0.018492129692072787,-0.00335125912680003,0.003101947913799611,-0.007609786971255256,-0.004417344225946625,0.007792735560280121,-0.0014596576419841354,-0.003486085553395108,0.0
-93.04409892849503,0.2693923465388843,0.1283236764175595,0.010354163556433718,0.00412348615263706,0.01488756630951422,0.012394872020897812,-0.025407823687569164,0.0029471247109812797,0.0035142307632533777,-0.008644998921694114,0.0050721213527506115,0.0017060533266981136,4.9242013228503214e-05,0.0004266128183914179,0.0
-204.50342781888511,0.31763825231825854,0.10876112384075276,0.0025371557074521938,0.012321908682016672,0.012115507126104139,0.016285411830368853,-0.001839747578581564,-0.006175594227879734,0.008767222529957494,-0.0014954047645218997,0.00392146030836858,-0.0052520322466981725,-0.0011099752706067703,-0.0025821040198507096,0.0
-63.67405396251534,1.0040401321341519,0.04078185589442808,-0.025696409545311813,-0.022086400831930447,0.029540138721762005,-0.01875962288809241,0.0023780699978851326,-0.00043812013825531585,0.010157687851654796,0.00025507494046421843,0.011495070710499544,-0.00887932127176142,0.0005870361183900539,-0.008232443112659273,0.0
-143.36288492285317,0.42587133649514836,0.06719251274149471,-0.009856692558298644,-0.002755805622570655,0.016456755719944337,0.0032855201699456497,0.010511488082420162,-0.005856004718361966,0.008972511604600265,-0.0028059172087971517,-0.0038153895962281807,-0.00860268021666231,0.0022977249645315004,-0.011127443330383381,0.0
-27.656758989406196,0.7210138498507122,0.1316437915069995,0.02127761459104809,-0.004088189052601134,0.030994993146349615,-0.008964432636220992,-0.000641755688219924,-0.016406019797444774,0.014075402894679583,0.00420854225643475,-0.0102496868525919,0.006962770186971841,0.006435398108264083,0.001308840111055807,0.0
-129.67560907057705,1.374496248524181,0.12181395729186621,-0.004448961784301022,-0.006835560307721806,0.04314687766215133,-0.009360862527675897,-0.00024355172489820063,0.0041336643024522165,0.014837658561308493,0.008396980525526987,-0.008578801472327828,0.003658272308189939,0.00172747389673354,-0.008251096697441573,0.0
-162.5468650598561,0.7155329468790991,0.13051840992668956,0.009750524250040018,-0.003045146666532279,0.012385726179323073,0.00910064303244084,-0.03250288553247676,0.019139860457632094,-0.0004876437871777186,-0.007523122224194018,0.007115102715453846,0.001107170034860275,0.0028344623176436864,-0.0005569955086679843,0.0
-180.78599728731663,0.8734029990048142,0.14209308840775411,0.014561840645947094,0.005227846145283514,0.010072596484562229,0.018756727976116595,0.010732166393938218,0.010039927030701544,0.006029304187198866,-0.002433268335193671,0.014832239403858865,-0.01712802778878004,-0.006710765357409956,0.0021298818476476467,0.0
-210.48046941141448,0.6943461940499354,0.09774661930214501,0.0013405732789948611,0.005346820701385862,0.005939158267053065,0.01657252966276784,0.006028182968763311,0.004966345889417434,0.007863038621334233,0.00601466746319506,0.015297276129172022,-0.015708530817316935,-0.004288454092625586,-0.000361381593487869,0.0
-155.65593612717072,0.44591409746270205,0.1395242172610904,0.017037791759764352,0.003770103686843718,0.011339470545399544,0.017952095138735278,-0.004333363107365126,-0.0007170806477389501,0.006027632581085246,-0.01092282111581988,0.013543519715006622,-0.008471659283171893,-0.002609137284272795,-0.00046933149819973334,0.0
-139.70644639869488,-0.6671977663052154,0.11328542248238899,0.01662173497745683,0.010168429825148881,0.0004632222727606966,0.021933144522042935,-0.012453796375635684,-0.006843590126344698,0.0041607283322657364,-0.004420018139160913,-0.001619578268961867,0.009304348677168598,0.001919823359821312,0.002367193498277072,0.0
-253.7758401805609,0.0864041863446754,0.08488479250100887,0.0012387867892225098,0.007644901753182997,0.007722971426288648,0.015599743395962437,-0.0009068054399812373,-0.0006904547927849314,0.0065886837324991634,0.003766365078271024,-0.0024357702207516664,-0.0021786989917419635,-0.0007821930412018917,0.00029740457509963455,0.0
-124.30600930972471,0.14318589292941777,0.14170673335442488,0.018018954749959005,0.005636631458336631,0.009811011852771976,0.018065792634341524,-0.019958646709347435,-0.0035061149102619702,0.0040032558013947195,-0.015478315802496354,0.013905558349340886,-0.0036284102776241345,-0.002047385223461092,0.0017400380887520757,0.0
-195.9011939173484,0.5938209495551374,0.13267386721131455,0.010927412568419921,0.008537857970492765,0.009687096914392618,0.018646469773092055,-0.011943455613783533,0.005516318119460815,0.006866216317375669,-0.0012065142357296067,0.01435515706690681,-0.011051828335570845,-0.004283094443356352,0.0028483220041014235,0.0
236.04254822526573,-1.058185126781577,0.016730839528586824,-0.017296559046158993,-0.011532990202884485,-0.023117021201716034,-0.007887460822222008,0.03073004767511186,0.02021993322909369,-0.02295967281908639,-0.013115281003730635,-0.00815193517540588,-0.0035199893685750007,-0.003542910711844635,0.009542583006082194,0.0
-6.334801724060724,-0.5773895047926028,0.018431623702541373,-0.009772552547602956,0.005099941704013115,0.011718939854102025,-0.007425011198837314,0.00574175154796104,-0.016746512410496017,0.006045078064774911,-0.0018072485559239185,-0.004953167537596836,0.005387484304598392,-0.003020944407151488,0.0031144025955014247,0.0
342.76923361371746,-0.11323339088891214,0.06245022525943568,-0.02914017664689802,0.009963244637615113,-0.0021908092282443806,-0.011556767551099445,0.0042115865874932075,-0.0002866320610758557,-0.005822321740067941,-0.005328419976633422,0.004501726806042099,-0.014856197807784945,-0.016543782434030194,0.010229813184409733,0.0
-248.24005520927773,0.11814679824011756,0.09937388779595616,0.008231789439745297,0.00915023720289021,0.0002966185628266315,0.021885723386289992,0.012976603456515657,0.001926710632966561,0.004250323971156508,0.0006125914245391068,0.004832640524081854,-0.0057632989027058545,-0.0029257981355094824,0.0028181208030395206,0.0
-0.9964841452253934,-0.420352027425179,0.06581756630686371,-0.009508589560285352,-0.0022990985968084064,0.014503092608256643,-0.00424350950837242,-0.012451597869251449,-0.006822529718121479,0.0015272342739289758,-0.011007761393594398,-0.0012465613432802389,-0.0032317967027440516,-0.00034519663586794834,-0.001274644215509919,0.0
-133.76798659901777,0.48321494295840245,0.15456426126547948,0.019738952848200795,0.0034692388677943077,0.0185185186490111,0.01469724665979519,-0.002842430880476606,-0.0027851218177920626,0.008336228927633893,-0.009602323898850457,0.012674394403602686,-0.010459093642971318,-0.0033798439302031367,-0.0011423082870161434,0.0
-259.1458761077746,0.27337013047671765,0.09643650732644375,0.008459542484284412,-0.0008514717453610368,0.0085656526922393,0.01504650536562284,-0.0038139076154399348,0.007670794785460207,0.005674443832959817,0.003680836575974385,0.0033836858749650444,-0.008490828267630122,-0.001549287274838106,-0.0005069139369046459,0.0
-288.01981231344377,-0.050639045575408444,0.09094537630421229,0.01591413996279056,-0.002996148954152157,0.0007541699833747384,0.022146152684191584,0.0016127825612988979,0.0016881497333854822,0.005541721233217503,-0.0004607417008667112,0.013513163845285378,-0.012590061333327398,-0.00320123002533718,0.0019498647890725514,0.0
-195.1418603938204,0.7743124825753883,0.08199915930529511,-0.0013838525022091342,-0.013152313631111268,0.005573889869975745,0.002909089231056913,-0.012721132604167426,0.03326601630639876,-0.00445386270030724,0.005004430729528983,0.005942058206788386,-0.008912763669050004,0.0009707010851104058,-0.0011716215457592664,0.0
-182.3250729734494,0.10623089549547288,0.1498802126643567,0.027158487047221447,0.0020287343911733415,0.0023464909389820936,0.025767678696120105,-0.01794955384638025,0.0013640866859384846,0.0008831634385724991,-0.022956556028804226,0.026154213754703316,-0.007534042610449572,-0.0023826960628715,0.0046328905350277805,0.0
-301.92736929533396,-0.3049275601517462,0.09951448701152588,0.022674374964759214,-0.0020034006909289484,0.001025868129524932,0.024298518084255188,0.00310108351345932,0.0012850131235625061,0.005992843550500528,0.0011976430010198172,0.0014492589803094967,-0.0027435194026611234,-0.001144750162320575,0.003194462430844172,0.0
-225.19893641648798,0.24239010704994585,0.10062728365533455,0.005421575335555576,0.009484102155509232,0.00912765102283389,0.017944300465728886,0.014341442046611357,-0.004984044816257677,0.00920671418443643,0.002521916116765862,-0.0009655987768006553,-0.006695011395015792,-0.0034781232894677593,-0.0004231971010057649,0.0
-51.814885762059106,0.5471204624440077,0.11058836191233688,0.004267376698464211,-0.012407265113520857,0.026003500054587562,-0.010880759084982044,0.0343518736384555,-0.0035560771492032885,0.011831109682113072,0.009362698950100643,0.0010932726237021823,0.016573632016017366,-0.006221775569173334,0.013120472890344051,0.0
-90.3253399251595,-0.7516904502888786,0.11353330065132823,0.021539183958894367,-0.00016081570275431627,-0.0037819439016164398,0.01771163472681498,-0.008595022756723743,0.0017850430607649864,-0.0036129528845315266,-0.01370537495958808,0.003263393803861835,0.003362854207419504,-0.0002220757803016286,0.006046202765326742,0.0
-323.3814893388242,-0.3967069876341312,0.10497662822873519,0.02555953379239606,-0.0018557376369563636,-0.002400334219679413,0.02838428553258842,-0.005727445842728807,-9.303617216224965e-05,0.003058563200807381,-0.009080521003223723,0.01056588207363911,-0.0019319958203533388,-0.00018642794716817996,0.0042854377829520335,0.0
-160.89843123179406,0.7539333742153268,0.136909106539404,0.007890327279689479,0.011182516559242106,0.01002197947242629,0.01690979318594978,-0.01150962979548426,0.007416416185659202,0.00622751236528421,0.0005404543725844,0.016014852792489622,-0.013061475884330594,-0.005911172054718054,0.003542714065053934,0.0
-4.877292423576547,-0.28894670571429787,0.13045777174218173,0.017756961473412186,0.0003921189325905992,0.004485154561543034,0.012273521570751613,-0.00565919069540499,0.0013976831852519458,-0.0027168174339424114,-0.019583925030058277,0.006768184385500144,-0.0028440092380829954,-0.002318875539166676,0.0035987792648810965,0.0
-189.1511943352725,0.3177074782361175,0.11911152640200116,0.004569328595069929,0.013895209841142621,0.01831820831748846,0.014541718162259609,0.013185064646818612,-0.010106015693216584,0.012677169600202754,0.00239255765037679,-0.00894603849367125,0.0005496195310000281,-0.0007649993525826853,-0.004351566107829916,0.0
-57.810679836939656,0.2783537403097234,0.14650191363265036,0.020917446834502085,0.002888808325468433,0.02355758988488099,0.005717593608679711,0.00960616460008316,-0.005369775843174792,0.010448288480279903,-0.0019739645686146544,-0.004157650593573787,0.003725866051654992,-0.003430100126275274,0.00241034825241077,0.0
48.58145504335891,0.9138898219544002,0.17234088732130867,0.00887183741112524,0.011239449036748369,0.0374199175052877,-0.0006756864398033673,0.023055861004607988,-0.008541370011344317,0.016304728653150573,0.005765841562739651,-0.015078879888529203,0.0018517756056272564,-0.004674841847952491,-0.0038153664880873047,0.0
-205.0447234652585,-0.011154404020349822,0.015347086632354328,-0.018288906511718814,-0.0013327537883131395,-0.015024173005277662,0.01159590766015143,0.05633661766164522,0.017778189687625956,-0.012289525454686886,-0.009999034819297864,-0.009689780824849361,-0.0026977675424662,-0.00035918752081601804,0.002634551373612631,0.0
-227.56039205364743,-0.4483041883993527,0.0208663937345886,-0.003494618762640439,-0.009912021252306264,-0.008239602376965487,0.009180435050810768,0.03725305962633749,0.004909858476648607,-0.000409595504985982,0.0093291058416607,-0.013128939495687168,-0.0008076549174174165,-0.004403585880627458,0.006500660131603947,0.0
-262.32259599370644,-0.6013006443682192,-0.02551219237478357,-0.015867154987938066,-0.01624523894756898,-0.009130335335731985,0.004909855267373686,0.0349671196905872,0.0006381465113833949,-0.0018520691505293366,0.006658856668858562,-0.009830987934946205,-0.006798677872760709,-0.0016329834021617797,0.0016754867444499025,0.0
